combinaton	score	biomarker	cor(score,biomarker)	p
M4076-berzosertib	bliss	MCRS1_cnv	-0.014622145143556052	0.8828772325533686
M4076-berzosertib	bliss	MCRS1_exp	0.10544789912889914	0.28672294184433983
M4076-berzosertib	bliss	MCRS1_lof	0.12925413843435252	0.19097493505249655
M4076-berzosertib	bliss	MCUR1_cnv	0.07690106131921853	0.4378012454193887
M4076-berzosertib	bliss	MCUR1_exp	0.27256219194389397	0.005122777485613987
M4076-berzosertib	bliss	MCUR1_lof	-0.036754547074870456	0.7110700961508765
M4076-berzosertib	bliss	MDC1_cnv	0.04729079956777877	0.6335676305101169
M4076-berzosertib	bliss	MDC1_exp	0.23302307921513854	0.01728792472449962
M4076-berzosertib	bliss	MDC1_lof	-0.0004575766014391809	0.9963217773873213
M4076-berzosertib	bliss	MDC1_snv		
M4076-berzosertib	bliss	MDM2_cnv	-0.13990072944218945	0.1566450246399271
M4076-berzosertib	bliss	MDM2_exp	-0.18549058607576474	0.05940660614011039
M4076-berzosertib	bliss	MDM2_lof	0.36083127748791943	0.000167962439739864
M4076-berzosertib	bliss	MDM4_cnv	0.2708483030200492	0.005420546625298456
M4076-berzosertib	bliss	MDM4_exp	-0.05894758039422234	0.5522437212185847
M4076-berzosertib	bliss	MDM4_lof	0.16984104873160277	0.08476956647639858
M4076-berzosertib	bliss	MDM4_snv	0.16984104873160277	0.08476956647639858
M4076-berzosertib	bliss	MDS2_cnv	-0.09613271085109838	0.33166439046899315
M4076-berzosertib	bliss	MDS2_exp	-0.19117078415845798	0.051898701730838444
M4076-berzosertib	bliss	MDS2_lof	0.16344615856894448	0.09734707381572905
M4076-berzosertib	bliss	MECOM_cnv	0.14992737606038783	0.12874087328547418
M4076-berzosertib	bliss	MECOM_exp	-0.1315499834820014	0.18314609971653817
M4076-berzosertib	bliss	MECOM_lof	-0.1298615281034464	0.18888051770926886
M4076-berzosertib	bliss	MECOM_snv	0.02508441507000794	0.8004538239366087
M4076-berzosertib	bliss	MED1_cnv	-0.2325441429377971	0.01752544006029936
M4076-berzosertib	bliss	MED1_exp	-0.16360910828629377	0.09700928564717534
M4076-berzosertib	bliss	MED1_lof	0.34810137386228845	0.00029348745173127065
M4076-berzosertib	bliss	MED1_snv		
M4076-berzosertib	bliss	MED12_cnv	-0.22351776666950443	0.022558464796479216
M4076-berzosertib	bliss	MED12_exp	-0.10068129301323622	0.30918723599362824
M4076-berzosertib	bliss	MED12_lof	0.1626828105283433	0.09894181320647868
M4076-berzosertib	bliss	MED12_snv	-0.19564221214631522	0.046554493801565476
M4076-berzosertib	bliss	MED13_cnv	0.35204766786708597	0.0002474789888536818
M4076-berzosertib	bliss	MED13_exp	0.44240183788282805	2.5751075619624475e-06
M4076-berzosertib	bliss	MED13_lof	0.23040019724983532	0.01862353398734467
M4076-berzosertib	bliss	MED13_snv	0.23040019724983532	0.01862353398734467
M4076-berzosertib	bliss	MED17_cnv	0.08392384511264023	0.3969894582233944
M4076-berzosertib	bliss	MED17_exp	0.08557445706113692	0.3877362524238208
M4076-berzosertib	bliss	MED17_lof	0.056689838455183494	0.5675944784729784
M4076-berzosertib	bliss	MED23_cnv	-0.12035739105119617	0.2236026098287571
M4076-berzosertib	bliss	MED23_exp	-0.010534565502837158	0.9154741330960448
M4076-berzosertib	bliss	MED23_lof	0.0021158981960785472	0.9829925939489627
M4076-berzosertib	bliss	MED23_snv	-0.09496576111181022	0.3375945877482834
M4076-berzosertib	bliss	MED29_cnv	0.19717689629236346	0.0448288959996179
M4076-berzosertib	bliss	MED29_exp	0.2214117074213773	0.023896608276620122
M4076-berzosertib	bliss	MED29_lof	-0.21797260548504832	0.026227489788477037
M4076-berzosertib	bliss	MEF2A_cnv	-0.06619535311415328	0.5043655545924847
M4076-berzosertib	bliss	MEF2A_exp	-0.18165527701328504	0.06496134499150598
M4076-berzosertib	bliss	MEF2A_lof	0.19857984517577054	0.043298244973244984
M4076-berzosertib	bliss	MEF2B_cnv	-0.24788479792659612	0.011177032832415043
M4076-berzosertib	bliss	MEF2B_exp	-0.2562222534389902	0.008655654022175495
M4076-berzosertib	bliss	MEF2B_lof	0.09698087770326455	0.32739607780389296
M4076-berzosertib	bliss	MEF2B_snv		
M4076-berzosertib	bliss	MEN1_cnv	-0.04318470804227559	0.6633593925814057
M4076-berzosertib	bliss	MEN1_exp	0.05252253636144535	0.5964455502946971
M4076-berzosertib	bliss	MEN1_lof	0.1674208042453877	0.08936807872882578
M4076-berzosertib	bliss	MEN1_snv		
M4076-berzosertib	bliss	Merck_Bennett2003_SLE_granulopoiesis_signature__CTSG_RNASE2_RNASE3__coh_pat	-0.04572829136630316	0.6448388710499562
M4076-berzosertib	bliss	Merck_Bennett2003_SLE_ifn_sig__IFIT1_IFIT3_OASL__coh_pat	0.3060693831723947	0.001578908323396633
M4076-berzosertib	bliss	Merck_Bilgic2009_IFNsig_3g__IRF7_ISG15__lof_pat	0.1624110930214027	0.09951440093829389
M4076-berzosertib	bliss	Merck_BreastStromaMetagene_Farmer2005__C1R_COL6A1_LRP1_SNAI2__coh_pat	0.12060930121802942	0.22262785559706982
M4076-berzosertib	bliss	Merck_Budinska2013_chromosome20q_CRC__CSE1L_TPX2_UBE2C__coh_pat	0.21589491988929396	0.027727378387612932
M4076-berzosertib	bliss	Merck_Chaussabel2008_M1_2_ifn_sig__IFIT1_IFIT3_OASL__coh_pat	0.3060693831723947	0.001578908323396633
M4076-berzosertib	bliss	Merck_Chaussabel2008_M3_4_ifn_sig__PML_SAMD9L_UBE2L6__coh_pat	-0.03419045319574337	0.7304235460778763
M4076-berzosertib	bliss	Merck_ClassicalPancreasCa_Collison2011__ELF3_ERBB3_FXYD3__coh_pat	0.28067907424991784	0.003901309115424782
M4076-berzosertib	bliss	Merck_ConesaZamora2013_SerratedAdenoma_up__HPCA_TTYH3_FSCN1_ZDHHC12_ACPP_SLC27A4_ZNF329__lof_pat	0.18180871887223152	0.06473128141773944
M4076-berzosertib	bliss	Merck_DeSousa2013_CCS3_Serrated_46genes__CCDC80_CYR61_FRMD6_INHBA__coh_pat	0.4252772938997563	6.790812523833506e-06
M4076-berzosertib	bliss	Merck_DNArepairScore_high_Kang2012__FANCE_FANCG_FANCI_POLH_TOP2A_MAD2L2_MUS81_RNF8_DDB1_MDC1__lof_pat	0.3374272077846787	0.0004603523109273582
M4076-berzosertib	bliss	Merck_DNArepairScore_low_Kang2012__XPA_ERCC8__lof_pat	0.3024544918381552	0.001804869893098913
M4076-berzosertib	bliss	Merck_Dry_signature_down__CRIM1_FZD2_GPR176_SERPINE1__coh_pat	0.4701546522201143	4.7620786793566493e-07
M4076-berzosertib	bliss	Merck_Epithelial_markers_Literature_up__ARHGEF5_C1orf116_CBLC_CDH1_CDH3_CDS1_CHMP4C_CRB3_DDR1_DSC2_ELF3_EPCAM_GRHL2_HOOK1_JUP_LAD1_LLGL2_LSR_MAL2_MAP3K9_MAP7_OCLN_PPL_PRSS8_RAB25_S100A14_SFN_SH2D3A_SPINT2_TMEM125__coh_pat	0.2674151920558038	0.006063688488784548
M4076-berzosertib	bliss	Merck_Farmer2005_BreastCa_Clu1_IFN_Tcell_Bcell__IFIT1_IFIT3_OASL__coh_pat	0.3060693831723947	0.001578908323396633
M4076-berzosertib	bliss	Merck_Farmer2005_BreastCa_Clu8_ERBB2amplicon__GRB7_MED1_PGAP3_CDK12_GSDMB_PNMT__lof_pat	0.32543661996643886	0.0007490748385375854
M4076-berzosertib	bliss	Merck_Hayes2006_SquamousCCmarkers__ID2_ID3_CXCR4_MAPK6_CKS1B_ID1_SART3_BMP6__lof_pat	0.35290085664750537	0.00023845200872320722
M4076-berzosertib	bliss	Merck_HippoPWup_YAPtransfection_GSE10196_down__BDNF_CCDC80_COL12A1_CTGF_CYR61_FSTL1_LOXL2_PRR16_SERPINE1_TPM1__coh_pat	0.3724761048644778	9.87291680697942e-05
M4076-berzosertib	bliss	Merck_IFN_signature__IFIT1_IFIT2_IFIT3_OASL__coh_pat	0.2684865585516421	0.005856072316821843
M4076-berzosertib	bliss	Merck_IFNsig_Staub2015__IFIT1_IFIT2_IFIT3_OASL__coh_pat	0.2684865585516421	0.005856072316821843
M4076-berzosertib	bliss	Merck_KRAS_dependency_signature_up__C1orf116_CDS1_CLDN7_DENND1C_EHF_ESRP1_F11R_GRHL2_IRF6_ITGB6_MAL2_MPZL2_PCDH1_PROM2_RAB25_S100A14_SCEL_SCNN1A_SPINT1_ST14__coh_pat	0.2506507856362847	0.010277252229077468
M4076-berzosertib	bliss	Merck_Kuner2009_LungADvsSCC__CGN_PARD6B_TJP3__coh_pat	0.28851301785121375	0.0029766660335950952
M4076-berzosertib	bliss	Merck_Lottaz2010_TypeII_CSC__AXL_DKK3_ITGB1_SMAD3__coh_pat	0.3459568613442525	0.000321681779025718
M4076-berzosertib	bliss	Merck_MasqueSoler2013_DLBCL_nonMolBL__CD44_STAT3_BCL2A1_CTSH__lof_pat	-0.06014714919886113	0.5441701747741583
M4076-berzosertib	bliss	Merck_medulloblastoma_IFN_up_Staub2012__IFIT1_IFIT2_IFIT3__coh_pat	0.2350321234248745	0.016321649021553877
M4076-berzosertib	bliss	Merck_Mulligan2014_DDRD_Group4__CD2_FYB_PTPRC_GBP5_IKZF3__lof_pat	0.31998922813849434	0.0009285094507005364
M4076-berzosertib	bliss	Merck_radio_sensitivity_genes_down_BMC_Kim2012__ANXA5_CD63_HTRA1_SQSTM1__coh_pat	0.3207012048002479	0.0009030150022526234
M4076-berzosertib	bliss	Merck_radio_sensitivity_genes_up_BMC_Kim2012__CORO1A_LRMP_CXCR4_HCLS1_LAPTM5_PTPRC_PTPRCAP_ARHGDIB__lof_pat	0.38044768649864025	6.781831307387899e-05
M4076-berzosertib	bliss	Merck_S7_mDCs_plus_Monocytes__GCH1_IFI44_IFIH1_ISG15_BATF3_IFI6__lof_pat	0.09448462480527452	0.3400590442529101
M4076-berzosertib	bliss	Merck_Scott2014_DLBCL_GCB__ITPKB_MYBL1_S1PR2__lof_pat	0.12446206612408464	0.20809193065423162
M4076-berzosertib	bliss	Merck_Shibata_EGFRmutLung_Up__EGFR_SELENBP1_PTK7_CTSH_CTNNBIP1_FOLR1_COMP_TMEM63A_PLXNA2_CLDN3__lof_pat	0.12192977252559621	0.2175673786535366
M4076-berzosertib	bliss	Merck_TGFbeta_EarlyUp_Verrecchia2001__CD44_CD59_ITGA3_PXN_RHOC_RND3_SERPINE1__coh_pat	0.3652548995509791	0.00013758847618647538
M4076-berzosertib	bliss	Merck_TNFa_NFkB_pw_response_Tian2005__NFKB2_RELB_TNIP1__coh_pat	0.10847618824325167	0.27302965567183113
M4076-berzosertib	bliss	Merck_TP53_EighteenGenomicNeighbors__EIF4A1_FXR2_SENP3_WRAP53__coh_pat	0.34886356895637916	0.00028402884031516974
M4076-berzosertib	bliss	Merck_Wilkerson2010_LungSqCC_BasalSubtype__COL17A1_LAMB3_LAMC2__coh_pat	0.3096041065225952	0.0013830842327783796
M4076-berzosertib	bliss	Merck_Wilkerson2010_LungSqCC_PrimitiveSubtype__MCM10_MCM3_MCM6__coh_pat	0.1355229500523008	0.17015629663593937
M4076-berzosertib	bliss	Merck_Yamashita2009_HCC_TumorInitiating_EpCAMpos_up__CLDN4_DDR1_ELF3_GRB7__coh_pat	0.29688043661193164	0.002211041643461787
M4076-berzosertib	bliss	Merck_YAP_target_genes__ACTN1_ANKRD1_AXL_CTGF_CYR61_FOSL1_PDLIM7__coh_pat	0.44079572419424284	2.826656252065521e-06
M4076-berzosertib	bliss	MET_cnv	-0.1964549938627148	0.04563386536286161
M4076-berzosertib	bliss	MET_exp	0.04504864809012088	0.6497669214590372
M4076-berzosertib	bliss	MET_lof	0.35960990808666926	0.00017738231407889434
M4076-berzosertib	bliss	MET_snv	0.16572842515916753	0.09269962044424092
M4076-berzosertib	bliss	Metabase_Apoptosis_and_survival_Anti_apoptotic_TNFs_NF_kB_IAP_pathway__BIRC3_NFKB2_RELB__coh_pat	0.1869207766417364	0.05743730580210893
M4076-berzosertib	bliss	Metabase_Apoptosis_and_survival_Granzyme_A_signaling__HIST1H1C_HIST1H2BC_HIST1H2BD_HIST1H2BJ_HIST2H2BE__coh_pat	0.3940511177725054	3.49234925284179e-05
M4076-berzosertib	bliss	Metabase_Apoptosis_and_survival_TNFR1_signaling_pathway__BIRC3_NFKB2_RELB__coh_pat	0.1869207766417364	0.05743730580210893
M4076-berzosertib	bliss	Metabase_Benzo_a_pyrene_metabolism__EPHX1_CYP1B1_GSTP1_UGT1A10_UGT1A6_CYP3A4_UGT1A9__lof_pat	0.05728110545360635	0.5635549655360387
M4076-berzosertib	bliss	Metabase_Cell_adhesion_Endothelial_cell_contacts_by_junctional_mechanisms__CGN_DSP_OCLN__coh_pat	0.294801028867824	0.0023825612304137944
M4076-berzosertib	bliss	Metabase_Cell_adhesion_Endothelial_cell_contacts_by_non_junctional_mechanisms__CDH2_COL4A1_ITGAV_ITGB1_ITGB5_LAMB1_LAMC1__coh_pat	0.22249478476527004	0.02320020866463683
M4076-berzosertib	bliss	Metabase_Cell_adhesion_Plasmin_signaling__COL4A1_LAMB1_LAMC1__coh_pat	0.14511032957667858	0.14163042548227273
M4076-berzosertib	bliss	Metabase_Cell_adhesion_PLAU_signaling__IL6ST_ITGB1_PLAU_SERPINE1__coh_pat	0.3559426622517422	0.00020868755779198013
M4076-berzosertib	bliss	Metabase_Cell_cycle_Start_of_DNA_replication_in_early_S_phase__MCM10_MCM2_MCM3_MCM5_MCM6_ORC1__coh_pat	0.03886360467500104	0.6952869618451276
M4076-berzosertib	bliss	Metabase_Cytoskeleton_remodeling_Role_of_PDGFs_in_cell_migration__PIK3R2_RAC1_PAK1_WASL_PDGFA_PAK4_VAV2_CDC42__lof_pat	0.09801374206568927	0.3222459575616088
M4076-berzosertib	bliss	Metabase_Development_VEGF_family_signaling__ITGAV_ITGB1_NRP1__coh_pat	0.3380622293208613	0.0004483874538268576
M4076-berzosertib	bliss	Metabase_DNA_damage_DNA_damage_induced_responses__ABL1_PRKDC_MDC1__lof_pat	0.09207941569446781	0.3525486508502963
M4076-berzosertib	bliss	Metabase_Estradiol_metabolism__CYP1B1_CYP3A5_UGT1A10_CYP3A4_SULT2A1_SULT1A3_UGT2B28_SULT1A4_UGT1A1__lof_pat	0.2058133520001702	0.03608040825230685
M4076-berzosertib	bliss	Metabase_Immune_response_IL_7_signaling_in_B_lymphocytes__IGHJ5_IGHJ6_VPREB1__coh_pat	-0.25247320957215097	0.009719718526267171
M4076-berzosertib	bliss	Metabase_Naphthalene_metabolism__AKR1C1_AKR1C2_AKR1C3__coh_pat	0.0056418834436354585	0.9546716955397149
M4076-berzosertib	bliss	Metabase_Tyrosine_metabolism_p_1_dopamine__AOC1_ALDH1B1_AOC2_ALDH9A1_DDC_YARS_AOC3_PAH_TH_PNMT__lof_pat	0.2903507552694531	0.00279057806619449
M4076-berzosertib	bliss	METAP2_cnv	-0.14712500636989542	0.1361255006982685
M4076-berzosertib	bliss	METAP2_exp	-0.12193027454996923	0.21756547035896986
M4076-berzosertib	bliss	METAP2_lof	0.23587695649180285	0.01592949444405222
M4076-berzosertib	bliss	METTL12_cnv	-0.18264507084475345	0.0634889117994972
M4076-berzosertib	bliss	METTL12_exp	-0.14624577414496182	0.13850756782057344
M4076-berzosertib	bliss	METTL12_lof	0.09739296764515681	0.3253350165220922
M4076-berzosertib	bliss	METTL12_snv	-0.032469149636329034	0.7435121291742254
M4076-berzosertib	bliss	METTL14_cnv	-0.2416462562195155	0.01346326046447433
M4076-berzosertib	bliss	METTL14_exp	-0.22860791306803063	0.01958653341122243
M4076-berzosertib	bliss	METTL14_lof	0.2511475447955477	0.010122565360395719
M4076-berzosertib	bliss	METTL22_cnv	-0.13714936098121663	0.1650396150819922
M4076-berzosertib	bliss	METTL22_exp	0.14147447450757675	0.15198911518389321
M4076-berzosertib	bliss	METTL22_lof	0.26807040874458404	0.005935954543827125
M4076-berzosertib	bliss	METTL22_snv	0.04083123781954969	0.680678398314639
M4076-berzosertib	bliss	METTL3_cnv	-0.1172055268586915	0.2360533417651541
M4076-berzosertib	bliss	METTL3_exp	0.05954242455527335	0.5482329638787001
M4076-berzosertib	bliss	METTL3_lof	0.07886698506483715	0.4261433909040072
M4076-berzosertib	bliss	MFAP2_cnv	-0.039386446586640624	0.691394001088556
M4076-berzosertib	bliss	MFAP2_exp	0.27337672517430384	0.0049864368137800446
M4076-berzosertib	bliss	MFAP2_lof	0.10773950071748908	0.27631951907871327
M4076-berzosertib	bliss	MFAP5_cnv	0.03826226415450945	0.6997742052491852
M4076-berzosertib	bliss	MFAP5_exp	-0.18141198159681252	0.06532749264158431
M4076-berzosertib	bliss	MFAP5_lof	0.2301785084611563	0.018740391825990983
M4076-berzosertib	bliss	MFGE8_cnv	-0.14168975524019314	0.15136036713752196
M4076-berzosertib	bliss	MFGE8_exp	0.22703179105770013	0.020468496483466474
M4076-berzosertib	bliss	MFGE8_lof	0.11998523946009237	0.22504812922670658
M4076-berzosertib	bliss	MFGE8_snv	-0.07582585430344826	0.4442528762487912
M4076-berzosertib	bliss	MFNG_cnv	-0.16556235296496538	0.0930317662351158
M4076-berzosertib	bliss	MFNG_exp	-0.31912920234482883	0.0009601805658164325
M4076-berzosertib	bliss	MFNG_lof	0.17533161535464603	0.07503578236427305
M4076-berzosertib	bliss	MFNG_snv		
M4076-berzosertib	bliss	MFSD3_cnv	0.03597406425247304	0.7169423437850406
M4076-berzosertib	bliss	MFSD3_exp	-0.18827410213639761	0.05562340459175225
M4076-berzosertib	bliss	MFSD3_lof	-0.032469149636329034	0.7435121291742254
M4076-berzosertib	bliss	MFSD3_snv		
M4076-berzosertib	bliss	MGA_cnv	-0.13583003565449273	0.1691813443102195
M4076-berzosertib	bliss	MGA_exp	-0.1490308139831441	0.13106929385430902
M4076-berzosertib	bliss	MGA_lof	0.04045213897560703	0.6834840327138715
M4076-berzosertib	bliss	MGA_snv	-0.19564221214631522	0.046554493801565476
M4076-berzosertib	bliss	MGEA5_cnv	0.17804268103130994	0.07057264120663093
M4076-berzosertib	bliss	MGEA5_exp	0.1577433994309922	0.10976276690519562
M4076-berzosertib	bliss	MGEA5_lof	-0.060427202822935046	0.542293668856981
M4076-berzosertib	bliss	MGMT_cnv	-0.0704762243793094	0.4771354444989838
M4076-berzosertib	bliss	MGMT_exp	0.010461611821830457	0.9160573493362132
M4076-berzosertib	bliss	MGMT_lof	0.33256168020986054	0.0005622329193528989
M4076-berzosertib	bliss	MGMT_snv		
M4076-berzosertib	bliss	MGST2_cnv	-0.2594856041571135	0.007814369179739966
M4076-berzosertib	bliss	MGST2_exp	-0.14990180606375128	0.12880683830872272
M4076-berzosertib	bliss	MGST2_lof	0.34234318780984796	0.00037490035182169646
M4076-berzosertib	bliss	MGST2_snv	0.09619171290864377	0.331366326878778
M4076-berzosertib	bliss	MGST3_cnv	0.15741089572349884	0.11052305241809005
M4076-berzosertib	bliss	MGST3_exp	0.30144496494048645	0.0018730028629302322
M4076-berzosertib	bliss	MGST3_lof	0.0029891160110217807	0.9759755297909258
M4076-berzosertib	bliss	MICALCL_cnv	-0.05536185155349185	0.5767166839674585
M4076-berzosertib	bliss	MICALCL_exp	0.35416447345781765	0.0002256404974276712
M4076-berzosertib	bliss	MICALCL_lof	0.07721598072852573	0.43592171938611246
M4076-berzosertib	bliss	MICALCL_snv		
M4076-berzosertib	bliss	MIDN_cnv	-0.3170294257049282	0.0010416900812024788
M4076-berzosertib	bliss	MIDN_exp	0.014382342455433482	0.8847847224582367
M4076-berzosertib	bliss	MIDN_lof	0.2316575892467562	0.017972545213052134
M4076-berzosertib	bliss	MIDN_snv	0.16984104873160277	0.08476956647639858
M4076-berzosertib	bliss	MIEN1_cnv	-0.06380447908078586	0.5199175999483715
M4076-berzosertib	bliss	MIEN1_exp	0.2564763219209663	0.00858740490260113
M4076-berzosertib	bliss	MIEN1_lof	0.2711382161165826	0.005369120450272046
M4076-berzosertib	bliss	MIR142_cnv	0.1614432719552773	0.10157506392512163
M4076-berzosertib	bliss	MIR142_exp	-0.2206340241292472	0.024407593641126758
M4076-berzosertib	bliss	MIR142_lof	0.2112051964546272	0.03138261495552302
M4076-berzosertib	bliss	MIR143_cnv	0.06358549679791749	0.521354106783049
M4076-berzosertib	bliss	MIR143_exp		
M4076-berzosertib	bliss	MIR143_lof		
M4076-berzosertib	bliss	MIR3191_cnv	-0.21690459433701023	0.026989629097928448
M4076-berzosertib	bliss	MIR3191_exp		
M4076-berzosertib	bliss	MIR3191_lof	-0.004883956781787414	0.9607558522994168
M4076-berzosertib	bliss	MITF_cnv	-0.17818442245048188	0.07034532984635819
M4076-berzosertib	bliss	MITF_exp	0.15482443324360323	0.1165778066582182
M4076-berzosertib	bliss	MITF_lof	0.17623049967971685	0.0735314795793902
M4076-berzosertib	bliss	MKI67_exp	0.3417340341930971	0.00038463191568900284
M4076-berzosertib	bliss	MKL1_cnv	-0.16556235296496538	0.0930317662351158
M4076-berzosertib	bliss	MKL1_exp	-0.27988457984598775	0.004008135409971226
M4076-berzosertib	bliss	MKL1_lof	0.2228027052872464	0.023005419131713063
M4076-berzosertib	bliss	MKL1_snv	0.11155442313738267	0.25956931015261736
M4076-berzosertib	bliss	MKRN1_cnv	-0.2063825232763474	0.03555813715766809
M4076-berzosertib	bliss	MKRN1_exp	0.28245043122645036	0.0036722556036250364
M4076-berzosertib	bliss	MKRN1_lof	0.33256168020986054	0.0005622329193528989
M4076-berzosertib	bliss	MLF1_cnv	0.2052755678265029	0.036579783515000255
M4076-berzosertib	bliss	MLF1_exp	0.24791744133941115	0.011166024358652084
M4076-berzosertib	bliss	MLF1_lof	-0.07955389088894821	0.42211252063475696
M4076-berzosertib	bliss	MLH1_cnv	-0.1574939324674585	0.11033280217076785
M4076-berzosertib	bliss	MLH1_exp	-0.17037272038454113	0.0837850906515074
M4076-berzosertib	bliss	MLH1_lof	0.2120243995735155	0.030716232539872223
M4076-berzosertib	bliss	MLH1_snv	0.08194629695525914	0.40824653652183274
M4076-berzosertib	bliss	MLH3_cnv	0.1786619175156296	0.06958392025680357
M4076-berzosertib	bliss	MLH3_exp	0.08426203586564028	0.3950829726568307
M4076-berzosertib	bliss	MLH3_lof	-0.16205788282315337	0.10026260688641667
M4076-berzosertib	bliss	MLH3_snv	-0.11491918805157528	0.24538210368591473
M4076-berzosertib	bliss	MLKL_cnv	-0.03180113342746404	0.7486116141765566
M4076-berzosertib	bliss	MLKL_exp	0.06933771508852885	0.4842990457741369
M4076-berzosertib	bliss	MLKL_lof	0.10881464401391146	0.27152708097443345
M4076-berzosertib	bliss	MLLT1_cnv	-0.27098464009847495	0.005396308183405547
M4076-berzosertib	bliss	MLLT1_exp	0.0879042098968579	0.374898470394197
M4076-berzosertib	bliss	MLLT1_lof	0.09698087770326455	0.32739607780389296
M4076-berzosertib	bliss	MLLT1_snv		
M4076-berzosertib	bliss	MLLT10_cnv	-0.19425700268065452	0.048158974083028785
M4076-berzosertib	bliss	MLLT10_exp	-0.03755382373969352	0.7050739058321973
M4076-berzosertib	bliss	MLLT10_lof	0.20734324658373127	0.03469099523662441
M4076-berzosertib	bliss	MLLT10_snv		
M4076-berzosertib	bliss	MLLT11_cnv	0.2734023315275551	0.004982203604015867
M4076-berzosertib	bliss	MLLT11_exp	0.12940624071918014	0.19044887819915773
M4076-berzosertib	bliss	MLLT11_lof		
M4076-berzosertib	bliss	MLLT11_snv		
M4076-berzosertib	bliss	MLLT3_cnv	-0.11622537841311588	0.2400218393495533
M4076-berzosertib	bliss	MLLT3_exp	-0.0004169669672399595	0.9966482153356788
M4076-berzosertib	bliss	MLLT3_lof	0.11622537841311589	0.2400218393495533
M4076-berzosertib	bliss	MLLT3_snv		
M4076-berzosertib	bliss	MLLT6_cnv	-0.2625518733989935	0.007090522054656442
M4076-berzosertib	bliss	MLLT6_exp	-0.06010671553163531	0.5444413640342016
M4076-berzosertib	bliss	MLLT6_lof	0.34810137386228845	0.00029348745173127065
M4076-berzosertib	bliss	MLLT6_snv		
M4076-berzosertib	bliss	MLST8_cnv	-0.11865909157717446	0.23025261119434967
M4076-berzosertib	bliss	MLST8_exp	0.008884173979736763	0.928678288704087
M4076-berzosertib	bliss	MLST8_lof	0.16742627664627766	0.08935746220570319
M4076-berzosertib	bliss	MLST8_snv		
M4076-berzosertib	bliss	MLX_cnv	-0.10308710968919738	0.29770958114466123
M4076-berzosertib	bliss	MLX_exp	-0.02727936819716895	0.7834046842873316
M4076-berzosertib	bliss	MLX_lof	-0.004137675837299827	0.9667487273070106
M4076-berzosertib	bliss	MLX_snv	-0.21693852827498994	0.0269651270379778
M4076-berzosertib	bliss	MLXIP_cnv	-0.017537395741671458	0.8597447973780833
M4076-berzosertib	bliss	MLXIP_exp	0.29697873999148006	0.0022032162656691182
M4076-berzosertib	bliss	MLXIP_lof	0.2553122888140477	0.008904027868697643
M4076-berzosertib	bliss	MLXIP_snv	0.18528312274711006	0.05969680339616073
M4076-berzosertib	bliss	MLXIPL_cnv	-0.09086232976688996	0.3589762203126479
M4076-berzosertib	bliss	MLXIPL_exp	-0.008981988810438884	0.927895134101393
M4076-berzosertib	bliss	MLXIPL_lof	-0.19564221214631522	0.046554493801565476
M4076-berzosertib	bliss	MLXIPL_snv	-0.19564221214631522	0.046554493801565476
M4076-berzosertib	bliss	MME_cnv	0.25100722198690717	0.010166052430999625
M4076-berzosertib	bliss	MME_exp	-0.033224040748427164	0.7377627828669537
M4076-berzosertib	bliss	MME_lof	-0.00043666643899088406	0.9964898623190143
M4076-berzosertib	bliss	MME_snv	0.16984104873160277	0.08476956647639858
M4076-berzosertib	bliss	MMP2_cnv	-0.1354782777941844	0.1702984695136887
M4076-berzosertib	bliss	MMP2_exp	0.07365117175608718	0.45746378196081733
M4076-berzosertib	bliss	MMP2_lof	0.1929899846522382	0.049666373130806886
M4076-berzosertib	bliss	MMP2_snv	0.16984104873160277	0.08476956647639858
M4076-berzosertib	bliss	MMP7_cnv	0.13157090046674152	0.18307586650771507
M4076-berzosertib	bliss	MMP7_exp	-0.021689409898264664	0.8270069918193489
M4076-berzosertib	bliss	MMP7_lof	-0.036754547074870456	0.7110700961508765
M4076-berzosertib	bliss	MMS19_cnv	0.17804268103130994	0.07057264120663093
M4076-berzosertib	bliss	MMS19_exp	-0.13087255609554066	0.18543135207272404
M4076-berzosertib	bliss	MMS19_lof	-0.060427202822935046	0.542293668856981
M4076-berzosertib	bliss	MMS22L_cnv	-0.23660470627353267	0.015598257561127146
M4076-berzosertib	bliss	MMS22L_exp	0.20376504698118586	0.03801354775040578
M4076-berzosertib	bliss	MMS22L_lof	0.4067383862788061	1.8310140132186246e-05
M4076-berzosertib	bliss	MMS22L_snv	0.20836044623597794	0.033792340822397224
M4076-berzosertib	bliss	MN1_cnv	0.1475979610595634	0.13485710010614255
M4076-berzosertib	bliss	MN1_exp	0.30990072544110414	0.0013676998034349496
M4076-berzosertib	bliss	MN1_lof	0.06451728097973361	0.5152556427801532
M4076-berzosertib	bliss	MN1_snv		
M4076-berzosertib	bliss	MNAT1_cnv	0.34476720598790006	0.0003383792385493542
M4076-berzosertib	bliss	MNAT1_exp	0.3271754853588398	0.0006988605955850902
M4076-berzosertib	bliss	MNAT1_lof	-0.24637850302297792	0.01169544630044397
M4076-berzosertib	bliss	MNT_cnv	0.21671420228922927	0.027127453437978347
M4076-berzosertib	bliss	MNT_exp	0.10955069854984191	0.26827865838972775
M4076-berzosertib	bliss	MNT_lof	-0.09554026840579641	0.33466672106168255
M4076-berzosertib	bliss	MNT_snv	0.16984104873160277	0.08476956647639858
M4076-berzosertib	bliss	MNX1_cnv	-0.1451536516843953	0.14151030531328648
